order_item_id,order_id,product_id,quantity,unit_price,discount
2665,1065,4,1,255.55,0.1
2666,1065,25,4,110.84,0.15
2667,1066,27,1,168.64,0.15
2668,1066,6,4,110.86,0.15
2669,1067,26,4,266.19,0
2670,1067,14,3,162.75,0
2671,1067,13,1,38.88,0
2672,1067,23,3,163.2,0
2673,1068,9,2,91.0,0
2674,1068,13,3,38.88,0.15
2675,1069,17,3,182.53,0
2676,1070,4,5,255.55,0
2677,1070,6,1,110.86,0
2678,1070,1,4,227.98,0
2679,1071,6,2,110.86,0.15
2680,1072,12,2,204.04,0.1
2681,1072,4,3,255.55,0.1
2682,1073,27,1,168.64,0.1
2683,1073,15,1,186.42,0.1
2684,1074,22,5,195.36,0
2685,1074,6,1,110.86,0.05
2686,1074,19,2,249.49,0.1
2687,1075,26,5,266.19,0
2688,1075,15,3,186.42,0
2689,1075,4,3,255.55,0
2690,1075,22,2,195.36,0.05
2691,1076,26,5,266.19,0
2692,1076,27,5,168.64,0
2693,1076,30,3,34.5,0.1
2694,1076,22,5,195.36,0.1
2695,1077,11,2,65.78,0
2696,1077,5,4,208.06,0.05
2697,1077,15,4,186.42,0.05
2698,1078,18,4,90.87,0
2699,1078,16,4,245.64,0
2700,1078,20,1,112.54,0.1
2701,1079,21,1,146.97,0.1
2702,1079,11,1,65.78,0
2703,1080,27,4,168.64,0.15
2704,1081,22,2,195.36,0
2705,1081,23,4,163.2,0
2706,1081,2,2,192.11,0.15
2707,1082,2,4,192.11,0
2708,1083,22,3,195.36,0
2709,1083,27,4,168.64,0
2710,1084,20,3,112.54,0.05
2711,1084,22,5,195.36,0.15
2712,1085,14,4,162.75,0.05
2713,1085,23,4,163.2,0
2714,1085,1,2,227.98,0.05
2715,1086,23,4,163.2,0
2716,1087,6,4,110.86,0
2717,1088,22,4,195.36,0
2718,1088,23,5,163.2,0
2719,1088,30,3,34.5,0.1
2720,1089,3,4,84.51,0
2721,1089,18,2,90.87,0.1
2722,1090,2,4,192.11,0
2723,1090,27,1,168.64,0.15
2724,1091,15,4,186.42,0.1
2725,1091,24,1,257.36,0.15
2726,1091,5,5,208.06,0
2727,1092,5,3,208.06,0
2728,1093,13,4,38.88,0
2729,1094,21,3,146.97,0.15
2730,1094,7,4,54.0,0
2731,1095,18,5,90.87,0
2732,1095,6,1,110.86,0
2733,1095,5,1,208.06,0.05
2734,1096,12,1,204.04,0.15
2735,1096,2,2,192.11,0
2736,1096,5,4,208.06,0
2737,1097,28,2,120.31,0.15
2738,1098,30,3,34.5,0.15
2739,1098,19,5,249.49,0.05
2740,1098,21,4,146.97,0.15
2741,1098,13,2,38.88,0.15
2742,1099,16,4,245.64,0.1
2743,1099,30,3,34.5,0
2744,1099,29,2,155.29,0
2745,1099,5,2,208.06,0.05
2746,1100,26,4,266.19,0.05
2747,1100,10,5,138.55,0
2748,1100,5,4,208.06,0
2749,1100,2,3,192.11,0
2750,1101,15,3,186.42,0.15
2751,1101,13,4,38.88,0
2752,1101,12,5,204.04,0
2753,1101,11,2,65.78,0
2754,1102,29,4,155.29,0
2755,1102,15,3,186.42,0
2756,1102,18,4,90.87,0
2757,1103,29,5,155.29,0.05
2758,1103,27,1,168.64,0
2759,1103,25,2,110.84,0
2760,1104,6,2,110.86,0.05
2761,1104,15,5,186.42,0.15
2762,1104,1,2,227.98,0
2763,1104,23,5,163.2,0
2764,1105,11,2,65.78,0.05
2765,1105,15,3,186.42,0.1
2766,1105,8,5,314.61,0.1
2767,1105,28,1,120.31,0.15
2768,1106,11,1,65.78,0
2769,1107,10,1,138.55,0
2770,1107,27,5,168.64,0
2771,1108,10,5,138.55,0
2772,1108,4,2,255.55,0
2773,1109,6,3,110.86,0.15
2774,1109,18,2,90.87,0
2775,1109,21,2,146.97,0.05
2776,1109,16,1,245.64,0
2777,1110,25,5,110.84,0.15
2778,1110,1,3,227.98,0.05
2779,1111,29,3,155.29,0
2780,1111,11,2,65.78,0
2781,1111,3,5,84.51,0
2782,1112,21,3,146.97,0.15
2783,1112,11,1,65.78,0
2784,1113,6,2,110.86,0.1
2785,1113,12,3,204.04,0.1
2786,1113,28,1,120.31,0.05
2787,1113,9,3,91.0,0
2788,1114,14,4,162.75,0.15
2789,1114,11,1,65.78,0
2790,1114,2,5,192.11,0
2791,1114,9,2,91.0,0.1
2792,1115,13,3,38.88,0.15
2793,1115,2,4,192.11,0
2794,1115,23,3,163.2,0.1
2795,1115,22,4,195.36,0.05
2796,1116,18,3,90.87,0
2797,1116,7,1,54.0,0.05
2798,1116,16,1,245.64,0.15
2799,1117,26,1,266.19,0
2800,1117,25,1,110.84,0
2801,1118,25,1,110.84,0
2802,1118,3,1,84.51,0.15
2803,1119,21,1,146.97,0.1
2804,1119,28,1,120.31,0
2805,1119,11,2,65.78,0
2806,1119,26,1,266.19,0
2807,1120,7,1,54.0,0.05
2808,1120,2,3,192.11,0.15
2809,1121,20,3,112.54,0.15
2810,1121,23,5,163.2,0
2811,1121,6,4,110.86,0
2812,1121,16,5,245.64,0
2813,1122,23,1,163.2,0
2814,1122,4,2,255.55,0
2815,1123,20,3,112.54,0
2816,1123,14,4,162.75,0
2817,1123,17,3,182.53,0.15
2818,1124,25,1,110.84,0
2819,1124,6,4,110.86,0
2820,1124,3,1,84.51,0.1
2821,1125,1,3,227.98,0.1
2822,1125,24,3,257.36,0.15
2823,1125,22,5,195.36,0.15
2824,1125,3,1,84.51,0.1
2825,1126,12,4,204.04,0
2826,1126,16,5,245.64,0.15
2827,1126,10,2,138.55,0
2828,1126,25,5,110.84,0
2829,1127,30,4,34.5,0.05
2830,1127,26,4,266.19,0.05
2831,1127,28,2,120.31,0
2832,1128,26,4,266.19,0.15
2833,1128,11,2,65.78,0.05
2834,1129,19,2,249.49,0
2835,1129,6,1,110.86,0.05
2836,1130,16,4,245.64,0
2837,1131,14,1,162.75,0
2838,1131,28,1,120.31,0
2839,1131,6,3,110.86,0.15
2840,1131,16,4,245.64,0.1
2841,1132,26,1,266.19,0
2842,1132,7,2,54.0,0
2843,1132,14,3,162.75,0.15
2844,1132,16,5,245.64,0.05
2845,1133,11,2,65.78,0
2846,1133,24,5,257.36,0.05
2847,1133,12,1,204.04,0
2848,1134,23,3,163.2,0.15
2849,1134,8,4,314.61,0
2850,1134,30,5,34.5,0
2851,1135,26,2,266.19,0.15
2852,1135,21,5,146.97,0.1
2853,1135,19,2,249.49,0
2854,1136,13,2,38.88,0.1
2855,1137,3,2,84.51,0
2856,1137,15,2,186.42,0
2857,1137,13,1,38.88,0.05
2858,1138,27,5,168.64,0
2859,1138,20,3,112.54,0
2860,1138,16,4,245.64,0
2861,1139,10,1,138.55,0.15
2862,1140,8,4,314.61,0.15
2863,1140,26,1,266.19,0
2864,1140,13,3,38.88,0
2865,1141,3,2,84.51,0.05
2866,1141,12,4,204.04,0.1
2867,1141,15,2,186.42,0.1
2868,1141,25,4,110.84,0
2869,1142,10,3,138.55,0
2870,1142,6,1,110.86,0
2871,1142,19,3,249.49,0.1
2872,1142,5,4,208.06,0
2873,1143,21,4,146.97,0.15
2874,1144,21,3,146.97,0
2875,1145,16,1,245.64,0
2876,1145,3,2,84.51,0
2877,1146,12,4,204.04,0
2878,1146,11,1,65.78,0.05
2879,1146,3,4,84.51,0.1
2880,1147,18,1,90.87,0
2881,1147,27,4,168.64,0
2882,1148,2,2,192.11,0.05
2883,1149,17,3,182.53,0.05
2884,1149,11,4,65.78,0
2885,1150,18,5,90.87,0
2886,1150,3,2,84.51,0
2887,1150,2,5,192.11,0.05
2888,1150,7,1,54.0,0
2889,1151,13,2,38.88,0.1
2890,1151,7,1,54.0,0.15
2891,1152,17,2,182.53,0.1
2892,1152,13,3,38.88,0
2893,1152,6,2,110.86,0
2894,1153,15,5,186.42,0.05
2895,1153,1,2,227.98,0
2896,1153,20,1,112.54,0
2897,1154,27,2,168.64,0.1
2898,1154,23,3,163.2,0
2899,1154,22,4,195.36,0
2900,1155,10,1,138.55,0
2901,1156,24,5,257.36,0
2902,1156,11,4,65.78,0.05
2903,1156,15,5,186.42,0.1
2904,1156,13,3,38.88,0.15
2905,1157,29,1,155.29,0
2906,1158,15,5,186.42,0
2907,1158,13,1,38.88,0
2908,1158,24,3,257.36,0
2909,1159,9,4,91.0,0.15
2910,1160,9,2,91.0,0
2911,1160,15,1,186.42,0.05
2912,1161,15,5,186.42,0.15
2913,1161,28,5,120.31,0
2914,1162,3,2,84.51,0
2915,1162,24,4,257.36,0.15
2916,1162,23,4,163.2,0
2917,1162,5,1,208.06,0.05
2918,1163,22,1,195.36,0
2919,1164,1,2,227.98,0
2920,1164,22,4,195.36,0
2921,1164,9,1,91.0,0.1
2922,1165,23,1,163.2,0
2923,1165,28,3,120.31,0
2924,1166,12,3,204.04,0.15
2925,1166,22,5,195.36,0.1
2926,1167,19,3,249.49,0.05
2927,1167,13,3,38.88,0
2928,1168,12,3,204.04,0
2929,1168,14,3,162.75,0
2930,1168,3,4,84.51,0.05
2931,1168,20,5,112.54,0.15
2932,1169,20,5,112.54,0.15
2933,1169,11,2,65.78,0.1
2934,1170,29,1,155.29,0.1
2935,1170,4,1,255.55,0.1
2936,1170,17,1,182.53,0
2937,1170,18,5,90.87,0.15
2938,1171,16,3,245.64,0.1
2939,1171,4,4,255.55,0.1
2940,1171,11,4,65.78,0
2941,1172,8,4,314.61,0
2942,1173,16,2,245.64,0
2943,1174,18,1,90.87,0
2944,1174,21,1,146.97,0
2945,1175,3,3,84.51,0.05
2946,1176,1,3,227.98,0.05
2947,1176,23,3,163.2,0
2948,1176,20,3,112.54,0.05
2949,1176,10,5,138.55,0.1
2950,1177,22,4,195.36,0
2951,1178,28,5,120.31,0
2952,1178,26,4,266.19,0.15
2953,1178,13,5,38.88,0.1
2954,1178,25,3,110.84,0.15
2955,1179,16,3,245.64,0.1
2956,1180,15,4,186.42,0.15
2957,1181,10,4,138.55,0
2958,1181,18,5,90.87,0.05
2959,1181,25,1,110.84,0
2960,1182,30,5,34.5,0.05
2961,1183,26,1,266.19,0
2962,1183,30,5,34.5,0
2963,1183,18,5,90.87,0.05
2964,1183,21,2,146.97,0.05
2965,1184,14,2,162.75,0
2966,1184,4,2,255.55,0.05
2967,1184,22,4,195.36,0
2968,1185,2,3,192.11,0.15
2969,1185,10,5,138.55,0.05
2970,1185,6,2,110.86,0.15
2971,1185,8,4,314.61,0.15
2972,1186,24,5,257.36,0
2973,1186,20,4,112.54,0.05
2974,1187,21,4,146.97,0.05
2975,1187,18,1,90.87,0
2976,1187,4,4,255.55,0.1
2977,1188,29,4,155.29,0.05
2978,1188,22,5,195.36,0
2979,1188,12,2,204.04,0
2980,1189,22,4,195.36,0.15
2981,1189,7,5,54.0,0
2982,1190,19,1,249.49,0.1
2983,1190,14,1,162.75,0
2984,1191,1,1,227.98,0
2985,1191,12,5,204.04,0.15
2986,1191,2,3,192.11,0.1
2987,1191,17,5,182.53,0
2988,1192,26,4,266.19,0.05
2989,1192,7,2,54.0,0
2990,1192,22,2,195.36,0.05
2991,1192,16,5,245.64,0.15
2992,1193,28,2,120.31,0
2993,1193,17,4,182.53,0.1
2994,1194,27,3,168.64,0.05
2995,1194,21,1,146.97,0.05
2996,1194,12,1,204.04,0
2997,1194,8,4,314.61,0
2998,1195,24,2,257.36,0.05
2999,1195,30,5,34.5,0.1
3000,1196,20,3,112.54,0.05
3001,1196,17,1,182.53,0.05
3002,1197,23,2,163.2,0.15
3003,1198,21,3,146.97,0.1
3004,1198,26,5,266.19,0
3005,1198,30,3,34.5,0.05
3006,1198,11,5,65.78,0.05
3007,1199,11,1,65.78,0
3008,1199,18,3,90.87,0
3009,1199,17,3,182.53,0.1
3010,1199,20,5,112.54,0
3011,1200,12,2,204.04,0
3012,1200,10,5,138.55,0.15
3013,1201,22,2,195.36,0.15
3014,1201,7,3,54.0,0
3015,1201,25,3,110.84,0.15
3016,1201,20,5,112.54,0.1
3017,1202,4,3,255.55,0.15
3018,1202,24,2,257.36,0
3019,1203,12,3,204.04,0.1
3020,1203,8,4,314.61,0.1
3021,1203,13,3,38.88,0
3022,1203,16,3,245.64,0.1
3023,1204,1,3,227.98,0.05
3024,1204,3,4,84.51,0.1
3025,1204,7,5,54.0,0
3026,1204,26,5,266.19,0.1
3027,1205,20,4,112.54,0
3028,1205,4,1,255.55,0
3029,1205,16,2,245.64,0
3030,1205,14,3,162.75,0
3031,1206,5,4,208.06,0
3032,1206,26,1,266.19,0.15
3033,1206,4,5,255.55,0
3034,1207,10,2,138.55,0
3035,1207,14,5,162.75,0.1
3036,1207,8,5,314.61,0
3037,1208,25,4,110.84,0
3038,1208,8,5,314.61,0.1
3039,1208,6,1,110.86,0
3040,1209,4,2,255.55,0
3041,1209,8,4,314.61,0.1
3042,1209,28,2,120.31,0
3043,1209,14,2,162.75,0
3044,1210,19,4,249.49,0
3045,1210,28,2,120.31,0
3046,1210,20,1,112.54,0.05
3047,1210,13,4,38.88,0.05
3048,1211,7,4,54.0,0.05
3049,1211,29,5,155.29,0
3050,1211,22,3,195.36,0
3051,1212,12,1,204.04,0.1
3052,1212,5,4,208.06,0
3053,1213,13,3,38.88,0
3054,1213,9,4,91.0,0.1
3055,1213,8,4,314.61,0
3056,1214,23,5,163.2,0
3057,1214,26,3,266.19,0.05
3058,1214,1,1,227.98,0.05
3059,1214,13,4,38.88,0.15
3060,1215,8,3,314.61,0.05
3061,1215,9,2,91.0,0
3062,1215,12,2,204.04,0.1
3063,1216,25,2,110.84,0
3064,1217,9,1,91.0,0.1
3065,1218,28,3,120.31,0
3066,1218,14,2,162.75,0.05
3067,1219,20,1,112.54,0.1
3068,1220,14,1,162.75,0
3069,1220,29,5,155.29,0.15
3070,1220,6,1,110.86,0
3071,1220,8,1,314.61,0
3072,1221,18,2,90.87,0
3073,1221,25,5,110.84,0
3074,1221,12,2,204.04,0
3075,1221,24,3,257.36,0
3076,1222,13,2,38.88,0
3077,1223,19,4,249.49,0
3078,1223,26,4,266.19,0
3079,1223,9,1,91.0,0.15
3080,1224,3,4,84.51,0
3081,1225,22,5,195.36,0.15
3082,1225,25,4,110.84,0.1
3083,1225,13,4,38.88,0.15
3084,1225,18,5,90.87,0
3085,1226,6,2,110.86,0
3086,1226,17,2,182.53,0
3087,1226,28,5,120.31,0
3088,1226,16,3,245.64,0
3089,1227,1,2,227.98,0
3090,1227,11,2,65.78,0.05
3091,1227,16,2,245.64,0.05
3092,1228,5,2,208.06,0.05
3093,1228,1,3,227.98,0.05
3094,1229,15,4,186.42,0
3095,1229,5,2,208.06,0
3096,1230,12,4,204.04,0.05
3097,1231,12,5,204.04,0.05
3098,1231,27,1,168.64,0.05
3099,1231,17,1,182.53,0
3100,1232,1,2,227.98,0.15
3101,1232,4,5,255.55,0
3102,1233,1,3,227.98,0.1
3103,1233,15,4,186.42,0
3104,1233,13,5,38.88,0
3105,1234,29,4,155.29,0.05
3106,1235,5,4,208.06,0
3107,1236,25,2,110.84,0
3108,1236,30,5,34.5,0.05
3109,1237,1,4,227.98,0.1
3110,1237,5,2,208.06,0.05
3111,1237,7,2,54.0,0.05
3112,1238,28,3,120.31,0.15
3113,1238,2,4,192.11,0
3114,1239,3,4,84.51,0
3115,1240,21,5,146.97,0
3116,1240,22,5,195.36,0.1
3117,1240,11,3,65.78,0.1
3118,1241,9,4,91.0,0.15
3119,1241,11,4,65.78,0
3120,1241,17,5,182.53,0
3121,1241,10,3,138.55,0
3122,1242,29,4,155.29,0
3123,1242,8,1,314.61,0.15
3124,1243,19,2,249.49,0
3125,1243,11,5,65.78,0.05
3126,1243,10,1,138.55,0
3127,1243,3,1,84.51,0.05
3128,1244,11,3,65.78,0
3129,1245,13,2,38.88,0
3130,1245,14,2,162.75,0.1
3131,1246,19,1,249.49,0
3132,1246,13,1,38.88,0
3133,1246,28,1,120.31,0
3134,1247,2,4,192.11,0
3135,1247,1,1,227.98,0
3136,1248,22,1,195.36,0
3137,1248,19,3,249.49,0
3138,1248,3,1,84.51,0
3139,1249,27,2,168.64,0
3140,1250,20,1,112.54,0.1
3141,1250,27,3,168.64,0
3142,1250,17,1,182.53,0.05
3143,1251,16,5,245.64,0
3144,1252,22,4,195.36,0.05
3145,1252,6,3,110.86,0.1
3146,1252,23,3,163.2,0
3147,1253,22,2,195.36,0.05
3148,1253,11,2,65.78,0.15
3149,1253,7,2,54.0,0
3150,1254,15,2,186.42,0
3151,1255,19,4,249.49,0.05
3152,1255,8,4,314.61,0
3153,1255,23,5,163.2,0.15
3154,1256,12,2,204.04,0.05
3155,1257,13,4,38.88,0.05
3156,1257,6,4,110.86,0.15
3157,1257,27,3,168.64,0.05
3158,1258,30,2,34.5,0
3159,1258,25,2,110.84,0
3160,1258,19,4,249.49,0
3161,1259,17,4,182.53,0
3162,1259,20,2,112.54,0.15
3163,1260,23,5,163.2,0
3164,1260,11,3,65.78,0
3165,1260,26,1,266.19,0.05
3166,1261,17,5,182.53,0.1
3167,1261,13,5,38.88,0.1
3168,1261,29,2,155.29,0.05
3169,1262,18,1,90.87,0
3170,1262,25,3,110.84,0
3171,1262,15,4,186.42,0.1
3172,1263,30,5,34.5,0
3173,1263,11,4,65.78,0
3174,1264,13,5,38.88,0
3175,1264,9,1,91.0,0
3176,1264,1,4,227.98,0
3177,1265,18,5,90.87,0.05
3178,1265,27,1,168.64,0.1
3179,1265,29,3,155.29,0.1
3180,1266,18,5,90.87,0
3181,1266,22,1,195.36,0
3182,1267,18,2,90.87,0
3183,1267,21,4,146.97,0
3184,1268,30,3,34.5,0
3185,1268,24,3,257.36,0.15
3186,1269,12,3,204.04,0
3187,1269,4,5,255.55,0.15
3188,1270,28,1,120.31,0
3189,1271,11,5,65.78,0.05
3190,1271,4,5,255.55,0
3191,1271,17,4,182.53,0.15
3192,1271,25,5,110.84,0
3193,1272,13,2,38.88,0.1
3194,1272,26,3,266.19,0.15
3195,1273,6,5,110.86,0
3196,1273,17,4,182.53,0.15
3197,1273,27,3,168.64,0
3198,1274,7,4,54.0,0.1
3199,1274,6,1,110.86,0.15
3200,1274,20,2,112.54,0.15
3201,1274,21,4,146.97,0.1
3202,1275,7,1,54.0,0.05
3203,1275,29,2,155.29,0
3204,1275,2,5,192.11,0
3205,1276,24,4,257.36,0
3206,1276,27,2,168.64,0
3207,1276,1,5,227.98,0.1
3208,1276,11,5,65.78,0
3209,1277,4,1,255.55,0.15
3210,1277,20,3,112.54,0
3211,1277,26,3,266.19,0.1
3212,1278,2,3,192.11,0.15
3213,1279,5,4,208.06,0
3214,1279,9,5,91.0,0
3215,1279,11,1,65.78,0.05
3216,1279,28,3,120.31,0.15
3217,1280,6,2,110.86,0.1
3218,1280,23,5,163.2,0.1
3219,1280,3,1,84.51,0
3220,1281,6,5,110.86,0
3221,1282,27,5,168.64,0
3222,1282,25,5,110.84,0.1
3223,1282,18,5,90.87,0
3224,1283,10,4,138.55,0
3225,1284,3,5,84.51,0
3226,1284,4,1,255.55,0.05
3227,1285,9,2,91.0,0.1
3228,1286,21,5,146.97,0.15
3229,1286,30,1,34.5,0.15
3230,1287,6,5,110.86,0
3231,1287,24,4,257.36,0
3232,1288,16,2,245.64,0
3233,1288,18,4,90.87,0
3234,1289,12,5,204.04,0.05
3235,1289,5,5,208.06,0
3236,1289,13,3,38.88,0
3237,1290,1,2,227.98,0.15
3238,1290,4,3,255.55,0.15
3239,1290,13,2,38.88,0.1
3240,1290,19,2,249.49,0.15
3241,1291,8,2,314.61,0.15
3242,1292,9,5,91.0,0
3243,1292,4,2,255.55,0.15
3244,1293,15,2,186.42,0.15
3245,1293,5,1,208.06,0
3246,1294,15,2,186.42,0
3247,1294,22,4,195.36,0
3248,1294,7,2,54.0,0.15
3249,1295,2,4,192.11,0
3250,1295,9,1,91.0,0
3251,1295,1,4,227.98,0.1
3252,1295,14,3,162.75,0
3253,1296,6,1,110.86,0.05
3254,1296,14,5,162.75,0
3255,1296,25,5,110.84,0.05
3256,1297,23,3,163.2,0.05
3257,1297,28,4,120.31,0
3258,1298,25,2,110.84,0.15
3259,1299,4,3,255.55,0.1
3260,1299,9,3,91.0,0.15
3261,1300,24,1,257.36,0.1
3262,1300,13,1,38.88,0
3263,1300,1,3,227.98,0
3264,1301,21,5,146.97,0
3265,1301,16,2,245.64,0
3266,1302,1,2,227.98,0
3267,1302,16,3,245.64,0.15
3268,1302,7,4,54.0,0
3269,1303,22,5,195.36,0
3270,1303,27,1,168.64,0.05
3271,1303,20,4,112.54,0.1
3272,1303,19,2,249.49,0
3273,1304,18,4,90.87,0
3274,1304,11,4,65.78,0.1
3275,1305,8,1,314.61,0
3276,1305,14,4,162.75,0.05
3277,1306,23,2,163.2,0
3278,1306,5,3,208.06,0
3279,1306,8,1,314.61,0
3280,1306,24,1,257.36,0.1
3281,1307,29,2,155.29,0.1
3282,1307,7,1,54.0,0
3283,1307,3,3,84.51,0.1
3284,1307,11,5,65.78,0.15
3285,1308,18,1,90.87,0.05
3286,1308,6,2,110.86,0.05
3287,1308,22,3,195.36,0
3288,1309,23,4,163.2,0.1
3289,1309,12,2,204.04,0
3290,1309,30,1,34.5,0.15
3291,1309,25,5,110.84,0
3292,1310,8,1,314.61,0.15
3293,1310,24,2,257.36,0
3294,1311,2,5,192.11,0
3295,1311,22,1,195.36,0
3296,1311,15,2,186.42,0
3297,1311,8,3,314.61,0.15
3298,1312,16,1,245.64,0
3299,1312,13,3,38.88,0
3300,1313,25,2,110.84,0
3301,1314,23,2,163.2,0
3302,1314,27,5,168.64,0.15
3303,1315,29,5,155.29,0.1
3304,1315,15,5,186.42,0
3305,1315,6,4,110.86,0.05
3306,1316,30,1,34.5,0
3307,1316,24,4,257.36,0
3308,1317,26,2,266.19,0
3309,1318,2,2,192.11,0.1
3310,1318,17,2,182.53,0
3311,1319,8,5,314.61,0.1
3312,1320,9,3,91.0,0
3313,1321,28,2,120.31,0.15
3314,1321,27,1,168.64,0.1
3315,1321,7,2,54.0,0.1
3316,1321,5,4,208.06,0
3317,1322,24,3,257.36,0.05
3318,1323,25,1,110.84,0
3319,1324,25,5,110.84,0
3320,1324,24,1,257.36,0.15
3321,1325,2,5,192.11,0
3322,1325,26,2,266.19,0
3323,1325,21,3,146.97,0.05
3324,1326,9,5,91.0,0
3325,1326,6,5,110.86,0.15
3326,1326,3,5,84.51,0.1
3327,1327,5,2,208.06,0
3328,1328,17,4,182.53,0.05
3329,1329,29,3,155.29,0.15
3330,1329,8,3,314.61,0
3331,1329,13,3,38.88,0.15
3332,1330,19,2,249.49,0
3333,1330,4,5,255.55,0
3334,1330,8,3,314.61,0
3335,1330,14,1,162.75,0
3336,1331,18,1,90.87,0.15
3337,1332,20,5,112.54,0
3338,1332,28,1,120.31,0.1
3339,1332,18,5,90.87,0
3340,1332,15,2,186.42,0
3341,1333,9,5,91.0,0.1
3342,1333,27,1,168.64,0
3343,1333,17,3,182.53,0.15
3344,1333,4,2,255.55,0.1
3345,1334,13,2,38.88,0.1
3346,1334,23,1,163.2,0.05
3347,1335,23,5,163.2,0.15
3348,1335,13,3,38.88,0.15
3349,1336,14,1,162.75,0
3350,1336,10,4,138.55,0.15
3351,1336,6,2,110.86,0
3352,1337,3,1,84.51,0.05
3353,1337,15,3,186.42,0.15
3354,1337,28,4,120.31,0
3355,1338,26,3,266.19,0
3356,1338,8,5,314.61,0.15
3357,1338,24,2,257.36,0
3358,1338,22,2,195.36,0.15
3359,1339,14,3,162.75,0.1
3360,1339,26,5,266.19,0.1
3361,1339,9,5,91.0,0
3362,1340,27,3,168.64,0.15
3363,1340,9,2,91.0,0.05
3364,1341,10,1,138.55,0
3365,1342,7,3,54.0,0.1
3366,1342,27,3,168.64,0.15
3367,1342,17,1,182.53,0.05
3368,1343,23,5,163.2,0.05
3369,1344,20,2,112.54,0
3370,1345,7,3,54.0,0
3371,1345,5,1,208.06,0.05
3372,1345,13,1,38.88,0.15
3373,1345,21,1,146.97,0
3374,1346,17,5,182.53,0.15
3375,1346,28,5,120.31,0
3376,1346,14,1,162.75,0
3377,1346,25,2,110.84,0
3378,1347,4,5,255.55,0.1
3379,1347,18,1,90.87,0
3380,1347,5,4,208.06,0
3381,1347,27,4,168.64,0.15
3382,1348,24,4,257.36,0
3383,1349,5,1,208.06,0
3384,1349,29,5,155.29,0
3385,1349,2,1,192.11,0.1
3386,1350,8,4,314.61,0
3387,1350,13,1,38.88,0.1
3388,1350,17,2,182.53,0.05
3389,1351,3,4,84.51,0
3390,1351,8,3,314.61,0
3391,1352,5,4,208.06,0.15
3392,1352,17,1,182.53,0
3393,1352,18,1,90.87,0
3394,1353,17,1,182.53,0
3395,1354,28,5,120.31,0
3396,1354,2,3,192.11,0.05
3397,1355,3,1,84.51,0
3398,1355,11,2,65.78,0
3399,1355,24,3,257.36,0
3400,1355,7,1,54.0,0.05
3401,1356,16,4,245.64,0.05
3402,1357,17,3,182.53,0
3403,1357,27,1,168.64,0
3404,1358,25,2,110.84,0.05
3405,1358,7,5,54.0,0.15
3406,1358,11,5,65.78,0
3407,1358,10,4,138.55,0
3408,1359,2,1,192.11,0.15
3409,1360,17,3,182.53,0.1
3410,1361,30,4,34.5,0
3411,1361,1,5,227.98,0
3412,1362,28,5,120.31,0.15
3413,1362,25,5,110.84,0.1
3414,1362,22,4,195.36,0
3415,1362,10,5,138.55,0
3416,1363,5,5,208.06,0
3417,1363,11,3,65.78,0
3418,1364,6,2,110.86,0
3419,1364,29,2,155.29,0
3420,1365,14,5,162.75,0.15
3421,1366,15,4,186.42,0
3422,1367,18,5,90.87,0.1
3423,1367,24,2,257.36,0
3424,1367,8,5,314.61,0
3425,1368,27,3,168.64,0
3426,1369,29,5,155.29,0.1
3427,1369,23,4,163.2,0
3428,1370,18,4,90.87,0.15
3429,1370,22,3,195.36,0
3430,1370,5,5,208.06,0.05
3431,1371,30,2,34.5,0
3432,1372,25,5,110.84,0
3433,1372,7,5,54.0,0
3434,1373,13,2,38.88,0.1
3435,1373,18,3,90.87,0.1
3436,1373,5,3,208.06,0.15
3437,1374,1,5,227.98,0.05
3438,1374,22,5,195.36,0.05
3439,1375,17,2,182.53,0.1
3440,1375,7,3,54.0,0
3441,1375,3,1,84.51,0
3442,1375,22,4,195.36,0.1
3443,1376,28,3,120.31,0
3444,1377,28,4,120.31,0.15
3445,1377,19,4,249.49,0.15
3446,1378,9,4,91.0,0.05
3447,1378,1,4,227.98,0.1
3448,1378,29,3,155.29,0.05
3449,1379,25,2,110.84,0.1
3450,1379,28,2,120.31,0
3451,1379,14,1,162.75,0.1
3452,1379,22,1,195.36,0.15
3453,1380,6,5,110.86,0.15
3454,1381,3,2,84.51,0
3455,1381,7,2,54.0,0
3456,1381,15,3,186.42,0.15
3457,1382,15,5,186.42,0
3458,1383,3,5,84.51,0
3459,1384,8,3,314.61,0
3460,1384,27,4,168.64,0.05
3461,1384,17,5,182.53,0.1
3462,1384,22,3,195.36,0.05
3463,1385,10,1,138.55,0.15
3464,1385,9,2,91.0,0.1
3465,1385,19,3,249.49,0
3466,1386,27,1,168.64,0.05
3467,1387,22,1,195.36,0.05
3468,1387,9,4,91.0,0.1
3469,1388,22,2,195.36,0
3470,1388,17,1,182.53,0
3471,1388,6,1,110.86,0.05
3472,1388,30,5,34.5,0.1
3473,1389,17,2,182.53,0.1
3474,1389,30,5,34.5,0
3475,1389,14,4,162.75,0.15
3476,1390,28,5,120.31,0
3477,1390,27,1,168.64,0.1
3478,1391,19,4,249.49,0.15
3479,1391,25,1,110.84,0.05
3480,1392,16,4,245.64,0
3481,1392,23,4,163.2,0.1
3482,1392,2,2,192.11,0
3483,1392,13,3,38.88,0
3484,1393,6,3,110.86,0
3485,1393,8,2,314.61,0
3486,1394,30,4,34.5,0.1
3487,1394,4,2,255.55,0.15
