order_id,customer_id,employee_id,order_date,ship_date,order_status,region
1628,123,10,2024-08-25,2024-08-28,Completed,South
1629,279,6,2023-09-11,2023-09-15,Completed,South
1630,110,3,2024-04-08,,Cancelled,West
1631,482,10,2023-06-21,2023-06-22,Completed,South
1632,48,9,2023-11-22,2023-11-24,Completed,North
1633,433,14,2023-02-19,2023-02-23,Completed,South
1634,408,8,2023-06-01,2023-06-05,Completed,East
1635,58,10,2023-03-05,2023-03-12,Returned,South
1636,417,14,2024-07-03,2024-07-04,Completed,South
1637,92,6,2023-03-09,2023-03-11,Completed,South
1638,117,3,2023-08-11,2023-08-16,Completed,West
1639,102,3,2023-07-22,2023-07-27,Completed,West
1640,331,7,2024-08-12,2024-08-18,Returned,West
1641,78,14,2023-08-21,2023-08-26,Returned,South
1642,148,8,2024-04-30,2024-05-06,Returned,East
1643,219,2,2024-06-03,2024-06-04,Completed,South
1644,404,4,2024-06-01,2024-06-08,Completed,East
1645,80,8,2023-04-13,2023-04-19,Completed,East
1646,46,13,2024-11-13,2024-11-17,Returned,North
1647,68,6,2023-08-03,2023-08-09,Completed,South
1648,150,11,2023-06-07,2023-06-12,Completed,West
1649,30,14,2023-07-07,,Cancelled,South
1650,35,12,2023-04-28,,Cancelled,East
1651,407,8,2023-10-10,2023-10-17,Completed,East
1652,396,3,2024-10-30,,Cancelled,West
1653,30,10,2024-11-10,2024-11-12,Completed,South
1654,292,4,2023-06-28,2023-07-04,Returned,East
1655,369,11,2023-03-15,2023-03-20,Completed,West
1656,109,11,2024-04-06,,Cancelled,West
1657,342,1,2023-03-14,,Cancelled,North
1658,221,15,2024-04-18,,Cancelled,West
1659,41,5,2023-05-16,2023-05-22,Completed,North
1660,279,14,2023-12-27,2024-01-03,Completed,South
1661,60,3,2024-10-07,2024-10-10,Completed,West
1662,75,3,2023-06-12,2023-06-17,Completed,West
1663,249,15,2023-10-06,2023-10-11,Completed,West
1664,203,8,2023-11-13,,Cancelled,East
1665,456,8,2024-03-12,2024-03-13,Returned,East
1666,113,8,2023-07-23,2023-07-28,Completed,East
1667,184,5,2024-08-05,2024-08-09,Returned,North
1668,239,1,2023-07-03,2023-07-06,Completed,North
1669,237,13,2024-11-21,2024-11-25,Completed,North
1670,431,9,2024-09-18,2024-09-21,Completed,North
1671,364,10,2023-03-16,2023-03-21,Completed,South
1672,302,7,2024-09-14,2024-09-21,Completed,West
1673,9,12,2024-11-23,2024-11-29,Returned,East
1674,216,7,2024-09-11,2024-09-15,Returned,West
1675,440,10,2023-04-13,2023-04-15,Completed,South
1676,67,3,2024-12-08,2024-12-09,Completed,West
1677,173,15,2024-08-22,2024-08-29,Completed,West
1678,291,14,2023-11-08,2023-11-09,Completed,South
1679,73,11,2023-04-20,2023-04-27,Completed,West
1680,440,14,2023-12-31,,Cancelled,South
1681,484,3,2023-09-25,2023-09-28,Returned,West
1682,115,11,2023-02-19,2023-02-22,Completed,West
1683,440,6,2023-07-19,2023-07-23,Completed,South
1684,340,15,2024-08-16,2024-08-21,Completed,West
1685,386,2,2023-06-06,2023-06-07,Returned,South
1686,80,4,2024-07-03,2024-07-04,Completed,East
1687,201,11,2023-07-05,2023-07-12,Completed,West
1688,320,6,2023-01-10,2023-01-11,Completed,South
1689,450,1,2023-08-24,2023-08-26,Completed,North
1690,355,1,2024-11-17,2024-11-24,Completed,North
1691,128,12,2023-02-28,2023-03-03,Completed,East
1692,88,4,2023-01-30,2023-02-02,Completed,East
1693,485,3,2023-04-04,2023-04-10,Completed,West
1694,30,14,2024-02-28,2024-03-05,Completed,South
1695,403,5,2023-09-28,2023-10-02,Completed,North
1696,76,11,2024-06-01,2024-06-03,Completed,West
1697,202,11,2024-12-30,2025-01-04,Completed,West
1698,294,2,2023-07-10,2023-07-12,Completed,South
1699,272,13,2024-06-09,2024-06-11,Completed,North
1700,150,3,2024-10-06,2024-10-11,Completed,West
1701,356,11,2023-07-02,,Cancelled,West
1702,464,8,2024-02-02,2024-02-05,Returned,East
1703,185,9,2023-06-03,2023-06-04,Completed,North
1704,277,7,2023-07-27,2023-07-30,Completed,West
1705,307,10,2023-01-13,2023-01-17,Completed,South
1706,441,11,2024-09-20,2024-09-24,Returned,West
1707,360,7,2024-02-11,2024-02-17,Completed,West
1708,120,11,2023-07-09,2023-07-13,Completed,West
1709,278,1,2023-05-26,,Cancelled,North
1710,304,8,2023-04-30,2023-05-03,Completed,East
1711,343,6,2024-10-23,2024-10-25,Completed,South
1712,133,2,2024-10-23,2024-10-28,Returned,South
1713,294,6,2024-12-22,2024-12-23,Completed,South
1714,487,6,2023-03-20,2023-03-26,Completed,South
1715,279,14,2024-07-02,2024-07-06,Completed,South
1716,276,4,2024-02-03,2024-02-06,Completed,East
1717,292,12,2024-05-24,2024-05-30,Completed,East
1718,160,3,2024-09-02,2024-09-08,Completed,West
1719,367,15,2023-05-29,2023-05-30,Completed,West
1720,146,5,2024-09-18,2024-09-23,Completed,North
1721,470,3,2023-04-03,2023-04-10,Completed,West
1722,334,7,2024-06-10,2024-06-12,Returned,West
1723,30,6,2024-03-18,2024-03-22,Completed,South
1724,2,4,2023-01-06,2023-01-08,Completed,East
1725,447,4,2023-01-04,2023-01-10,Completed,East
1726,126,7,2024-07-17,2024-07-18,Returned,West
1727,32,1,2024-04-06,2024-04-11,Completed,North
1728,458,8,2024-11-20,2024-11-22,Completed,East
1729,233,2,2023-09-11,2023-09-16,Completed,South
1730,103,6,2024-09-15,2024-09-16,Completed,South
1731,439,1,2024-06-25,2024-06-28,Completed,North
1732,198,3,2024-10-28,2024-11-01,Completed,West
1733,417,10,2023-09-11,2023-09-16,Completed,South
1734,471,1,2023-12-27,,Cancelled,North
1735,421,5,2024-12-19,2024-12-23,Completed,North
1736,425,4,2023-05-22,2023-05-26,Completed,East
1737,176,11,2023-08-17,,Cancelled,West
1738,12,8,2023-10-02,2023-10-06,Returned,East
1739,33,14,2024-08-10,,Cancelled,South
1740,352,10,2024-02-20,2024-02-21,Completed,South
1741,237,5,2023-10-23,2023-10-28,Completed,North
1742,398,2,2023-09-29,2023-10-02,Completed,South
1743,340,15,2023-01-11,2023-01-13,Completed,West
1744,205,4,2024-04-14,2024-04-18,Completed,East
1745,267,2,2023-08-15,2023-08-20,Completed,South
1746,342,5,2024-09-25,,Cancelled,North
1747,404,8,2023-01-14,2023-01-15,Completed,East
1748,207,3,2024-08-29,,Cancelled,West
1749,393,12,2023-07-16,2023-07-21,Completed,East
1750,61,12,2024-04-28,2024-05-02,Completed,East
1751,385,4,2024-03-13,2024-03-19,Completed,East
1752,471,9,2023-11-07,2023-11-09,Completed,North
1753,341,10,2024-03-08,,Cancelled,South
1754,313,15,2024-05-04,2024-05-07,Completed,West
1755,407,4,2023-09-22,2023-09-25,Completed,East
1756,168,4,2023-04-09,2023-04-14,Completed,East
1757,171,10,2023-08-12,2023-08-14,Completed,South
1758,66,5,2023-04-04,2023-04-10,Completed,North
1759,329,12,2023-09-10,,Cancelled,East
1760,343,10,2023-06-24,2023-07-01,Returned,South
1761,251,9,2024-09-21,2024-09-25,Completed,North
1762,271,12,2023-02-18,2023-02-21,Completed,East
1763,158,8,2024-04-27,2024-05-04,Completed,East
1764,427,14,2023-05-02,2023-05-07,Completed,South
1765,19,11,2023-08-25,2023-08-30,Completed,West
1766,272,5,2024-03-07,2024-03-14,Completed,North
1767,423,6,2024-03-13,2024-03-18,Completed,South
1768,5,10,2024-07-22,2024-07-24,Completed,South
1769,168,12,2023-08-06,2023-08-12,Completed,East
1770,290,3,2023-12-31,2024-01-06,Completed,West
1771,304,8,2024-08-25,2024-08-28,Completed,East
1772,295,8,2024-01-21,2024-01-28,Returned,East
1773,25,9,2024-05-06,2024-05-11,Completed,North
1774,363,10,2023-06-17,2023-06-23,Completed,South
1775,340,11,2023-10-22,2023-10-28,Completed,West
1776,235,11,2024-03-24,2024-03-29,Completed,West
1777,485,3,2024-08-29,2024-08-31,Completed,West
1778,339,3,2023-05-21,2023-05-26,Completed,West
1779,475,8,2024-08-17,,Cancelled,East
1780,268,14,2024-06-19,2024-06-20,Completed,South
1781,175,15,2024-07-03,2024-07-10,Completed,West
1782,252,12,2023-03-23,2023-03-26,Completed,East
1783,408,12,2024-11-03,2024-11-08,Returned,East
1784,190,8,2023-06-01,,Cancelled,East
1785,385,4,2024-04-20,2024-04-21,Returned,East
1786,404,12,2023-03-23,2023-03-25,Completed,East
1787,444,10,2023-12-24,2023-12-26,Completed,South
1788,32,5,2023-11-03,2023-11-09,Completed,North
1789,469,8,2023-03-22,2023-03-28,Completed,East
1790,409,3,2024-12-22,2024-12-28,Completed,West
1791,341,6,2023-03-30,2023-04-02,Returned,South
1792,149,7,2024-02-07,2024-02-12,Returned,West
1793,467,4,2024-04-27,2024-04-29,Completed,East
1794,91,2,2024-01-22,2024-01-25,Completed,South
1795,18,1,2024-09-30,2024-10-04,Returned,North
1796,500,10,2023-05-08,2023-05-10,Completed,South
1797,5,10,2023-05-27,2023-05-31,Completed,South
1798,133,10,2024-04-09,2024-04-14,Completed,South
1799,295,4,2024-03-04,2024-03-08,Completed,East
1800,259,11,2024-09-20,,Cancelled,West
1801,434,8,2023-05-07,2023-05-10,Completed,East
1802,404,4,2024-01-28,2024-02-04,Completed,East
1803,303,1,2024-06-03,2024-06-05,Completed,North
1804,8,10,2023-04-07,2023-04-13,Completed,South
1805,468,4,2023-12-24,2023-12-29,Completed,East
1806,336,7,2023-08-27,2023-09-01,Completed,West
1807,237,5,2023-01-08,2023-01-15,Completed,North
1808,290,7,2023-06-13,2023-06-16,Completed,West
1809,366,10,2023-04-12,2023-04-14,Returned,South
1810,374,13,2023-06-04,2023-06-08,Returned,North
1811,254,8,2023-05-28,2023-05-31,Completed,East
1812,215,4,2023-04-21,,Cancelled,East
1813,196,12,2024-03-17,2024-03-23,Completed,East
1814,17,12,2023-12-10,2023-12-14,Completed,East
1815,239,13,2024-09-11,2024-09-12,Completed,North
1816,70,9,2024-07-30,2024-07-31,Completed,North
1817,277,15,2024-08-02,2024-08-08,Completed,West
1818,397,10,2024-02-22,2024-02-26,Completed,South
1819,414,3,2024-04-30,2024-05-04,Completed,West
1820,95,10,2023-05-28,2023-06-03,Completed,South
1821,140,8,2024-04-01,2024-04-03,Completed,East
1822,210,4,2024-10-29,2024-11-03,Completed,East
1823,277,11,2023-04-25,2023-04-26,Completed,West
1824,473,4,2023-06-24,2023-06-29,Completed,East
1825,346,15,2023-05-10,2023-05-14,Completed,West
1826,119,15,2024-11-04,,Cancelled,West
1827,17,8,2023-10-26,,Cancelled,East
1828,293,6,2024-02-07,,Cancelled,South
1829,138,12,2024-03-23,2024-03-27,Completed,East
1830,115,15,2023-11-23,2023-11-27,Completed,West
1831,103,14,2024-12-03,2024-12-05,Returned,South
1832,450,5,2023-08-12,2023-08-13,Completed,North
1833,193,4,2023-10-26,2023-11-01,Returned,East
1834,63,8,2023-05-02,2023-05-09,Completed,East
1835,197,5,2023-08-29,2023-09-04,Completed,North
1836,199,2,2024-07-08,2024-07-11,Returned,South
1837,21,1,2023-01-24,,Cancelled,North
1838,268,2,2023-11-22,2023-11-28,Completed,South
1839,97,11,2024-11-11,2024-11-12,Completed,West
1840,165,8,2024-08-11,,Cancelled,East
1841,28,2,2023-03-01,,Cancelled,South
1842,353,7,2023-05-22,2023-05-24,Returned,West
1843,455,2,2024-05-23,2024-05-29,Completed,South
1844,487,6,2023-12-19,2023-12-20,Completed,South
1845,318,2,2024-07-27,2024-08-01,Completed,South
1846,290,3,2023-10-21,2023-10-28,Returned,West
1847,28,2,2023-05-11,,Cancelled,South
1848,371,12,2023-06-29,2023-07-01,Completed,East
1849,385,8,2023-08-18,2023-08-25,Returned,East
1850,113,12,2023-11-04,2023-11-11,Completed,East
1851,171,6,2023-01-08,2023-01-12,Completed,South
1852,180,13,2023-03-27,2023-03-31,Completed,North
1853,343,6,2024-02-08,2024-02-09,Completed,South
1854,451,14,2024-02-23,,Cancelled,South
1855,31,6,2024-01-06,2024-01-07,Completed,South
1856,161,8,2023-08-03,2023-08-04,Completed,East
1857,173,15,2023-09-16,,Cancelled,West
1858,330,4,2023-05-07,2023-05-13,Completed,East
1859,158,4,2023-12-12,2023-12-17,Returned,East
1860,301,14,2024-07-03,2024-07-07,Completed,South
1861,160,7,2024-11-03,2024-11-06,Returned,West
1862,442,3,2023-05-02,2023-05-06,Returned,West
1863,487,14,2023-01-05,2023-01-09,Completed,South
1864,104,5,2023-03-05,2023-03-07,Returned,North
1865,424,12,2024-09-29,,Cancelled,East
1866,17,4,2023-08-03,2023-08-07,Completed,East
1867,255,12,2023-04-12,,Cancelled,East
1868,367,3,2024-06-03,2024-06-04,Completed,West
1869,106,13,2023-12-15,2023-12-18,Completed,North
1870,271,12,2024-03-30,,Cancelled,East
1871,307,2,2023-08-21,2023-08-22,Completed,South
1872,306,13,2023-09-15,2023-09-19,Completed,North
1873,174,4,2023-02-11,2023-02-15,Completed,East
1874,409,11,2024-07-14,2024-07-20,Completed,West
1875,445,9,2023-07-18,2023-07-20,Completed,North
1876,133,14,2024-11-13,2024-11-14,Completed,South
1877,357,5,2023-04-02,2023-04-03,Completed,North
1878,422,6,2024-02-02,2024-02-03,Completed,South
1879,384,2,2024-09-26,,Cancelled,South
1880,34,6,2023-01-25,2023-01-28,Completed,South
1881,415,4,2023-01-16,2023-01-23,Completed,East
1882,244,9,2024-07-17,2024-07-23,Completed,North
1883,282,4,2023-04-06,2023-04-09,Completed,East
1884,467,8,2024-03-06,2024-03-13,Completed,East
1885,242,7,2024-07-19,2024-07-22,Completed,West
1886,464,8,2024-05-19,2024-05-26,Completed,East
1887,191,15,2024-06-02,2024-06-05,Completed,West
1888,376,15,2023-01-20,2023-01-23,Completed,West
1889,19,11,2023-03-08,2023-03-09,Completed,West
1890,424,12,2024-04-19,2024-04-22,Completed,East
1891,163,8,2023-08-22,,Cancelled,East
1892,152,1,2023-11-05,,Cancelled,North
1893,171,10,2024-02-08,2024-02-13,Returned,South
1894,70,1,2024-04-01,2024-04-05,Returned,North
1895,107,14,2024-05-02,2024-05-08,Completed,South
1896,370,14,2024-09-13,2024-09-17,Completed,South
1897,471,13,2024-08-28,2024-08-30,Returned,North
1898,4,9,2023-01-27,2023-02-01,Returned,North
1899,306,13,2024-03-15,2024-03-22,Completed,North
1900,336,11,2024-02-26,2024-02-27,Completed,West
1901,301,2,2023-09-05,,Cancelled,South
1902,374,5,2023-07-04,2023-07-10,Completed,North
1903,390,3,2024-04-20,2024-04-26,Completed,West
1904,191,3,2023-10-23,2023-10-30,Completed,West
1905,439,5,2023-07-11,2023-07-13,Completed,North
1906,32,13,2024-07-13,2024-07-20,Completed,North
1907,472,7,2023-03-24,2023-03-26,Completed,West
1908,428,13,2023-07-07,2023-07-10,Completed,North
1909,3,7,2024-07-30,2024-08-05,Completed,West
1910,358,12,2023-08-13,2023-08-18,Returned,East
1911,441,3,2023-06-13,,Cancelled,West
1912,179,2,2023-11-02,,Cancelled,South
1913,284,12,2023-11-08,2023-11-10,Completed,East
1914,155,1,2024-03-04,2024-03-08,Returned,North
1915,367,3,2024-08-01,2024-08-06,Completed,West
1916,463,8,2023-11-03,2023-11-08,Completed,East
1917,294,2,2024-08-21,2024-08-23,Completed,South
1918,491,5,2023-09-08,2023-09-09,Completed,North
1919,413,11,2023-12-19,2023-12-20,Completed,West
1920,438,13,2024-08-17,,Cancelled,North
1921,436,7,2024-02-08,2024-02-13,Completed,West
1922,65,10,2023-10-04,2023-10-06,Completed,South
1923,202,11,2024-09-18,,Cancelled,West
1924,102,3,2024-05-07,2024-05-10,Completed,West
1925,48,5,2024-04-03,2024-04-08,Completed,North
1926,203,8,2023-03-19,2023-03-21,Returned,East
1927,370,14,2023-05-12,2023-05-19,Completed,South
1928,460,4,2024-12-19,2024-12-24,Completed,East
1929,162,4,2023-10-04,2023-10-06,Completed,East
1930,182,4,2023-11-22,2023-11-25,Completed,East
1931,54,9,2023-09-01,2023-09-08,Returned,North
1932,470,15,2024-10-15,2024-10-18,Completed,West
1933,420,8,2024-10-05,2024-10-08,Returned,East
1934,475,4,2023-11-06,,Cancelled,East
1935,286,13,2023-12-29,2024-01-01,Completed,North
1936,367,11,2024-03-19,2024-03-20,Completed,West
1937,278,5,2023-11-25,2023-11-29,Returned,North
1938,300,5,2024-01-07,2024-01-09,Completed,North
1939,94,8,2023-01-09,2023-01-14,Completed,East
1940,89,14,2023-07-13,,Cancelled,South
1941,45,8,2024-08-06,,Cancelled,East
1942,88,12,2024-03-30,2024-04-01,Completed,East
1943,245,11,2024-10-24,2024-10-25,Completed,West
1944,113,4,2024-01-15,2024-01-20,Completed,East
1945,487,6,2024-01-27,2024-02-02,Completed,South
1946,74,15,2024-05-12,2024-05-13,Returned,West
1947,145,5,2024-12-26,,Cancelled,North
1948,47,8,2024-03-11,2024-03-13,Returned,East
1949,7,11,2023-10-17,2023-10-18,Returned,West
1950,92,14,2024-04-26,2024-04-30,Returned,South
1951,93,3,2023-10-12,2023-10-19,Completed,West
1952,52,12,2024-07-17,2024-07-18,Completed,East
1953,316,6,2023-06-26,2023-07-02,Completed,South
1954,228,8,2023-10-01,2023-10-02,Completed,East
1955,292,4,2023-06-19,2023-06-26,Completed,East
1956,22,10,2024-12-05,2024-12-07,Completed,South
1957,305,10,2023-08-21,,Cancelled,South
1958,372,9,2023-08-29,2023-09-05,Completed,North
1959,400,6,2024-05-03,,Cancelled,South
1960,157,15,2024-10-25,2024-10-29,Returned,West
1961,259,11,2023-10-10,2023-10-14,Completed,West
1962,278,13,2024-10-29,2024-11-02,Completed,North
1963,474,3,2024-01-12,2024-01-15,Returned,West
1964,383,1,2023-03-03,2023-03-07,Completed,North
1965,431,13,2023-01-21,2023-01-23,Completed,North
1966,127,14,2023-10-01,2023-10-06,Completed,South
1967,109,3,2024-02-19,2024-02-25,Completed,West
1968,377,7,2024-03-06,2024-03-13,Completed,West
1969,169,6,2024-05-29,2024-06-04,Completed,South
1970,294,14,2023-07-29,2023-08-04,Completed,South
1971,13,10,2024-10-14,2024-10-21,Completed,South
1972,71,4,2023-05-01,2023-05-05,Returned,East
1973,392,3,2024-07-12,2024-07-18,Completed,West
1974,99,5,2024-06-05,,Cancelled,North
1975,477,7,2024-05-17,2024-05-22,Completed,West
1976,47,8,2023-01-07,,Cancelled,East
1977,357,5,2023-03-31,2023-04-07,Returned,North
1978,145,9,2024-08-02,,Cancelled,North
1979,189,9,2024-09-13,,Cancelled,North
1980,403,5,2023-02-25,2023-02-27,Returned,North
1981,213,14,2024-05-29,2024-06-02,Completed,South
1982,436,11,2024-08-17,2024-08-23,Returned,West
1983,103,14,2023-02-17,2023-02-21,Completed,South
1984,212,12,2023-11-02,2023-11-06,Completed,East
1985,323,12,2023-02-02,,Cancelled,East
1986,77,6,2024-09-07,2024-09-12,Completed,South
1987,386,2,2024-11-07,2024-11-11,Completed,South
1988,329,12,2024-04-23,2024-04-26,Returned,East
1989,2,8,2024-08-29,2024-08-30,Returned,East
1990,69,3,2023-09-03,,Cancelled,West
1991,388,7,2024-03-07,2024-03-13,Completed,West
1992,268,14,2023-01-07,2023-01-09,Completed,South
1993,477,7,2023-11-02,2023-11-08,Completed,West
1994,187,7,2023-01-10,2023-01-15,Completed,West
1995,68,10,2023-09-06,2023-09-09,Completed,South
1996,114,13,2023-09-19,,Cancelled,North
1997,405,11,2023-10-13,2023-10-14,Returned,West
1998,61,8,2024-08-06,2024-08-10,Completed,East
1999,78,6,2023-05-11,2023-05-15,Completed,South
2000,310,15,2023-10-18,,Cancelled,West
2001,159,12,2024-05-11,2024-05-13,Returned,East
2002,199,6,2023-06-19,2023-06-24,Completed,South
2003,486,15,2023-07-01,2023-07-04,Completed,West
2004,111,9,2024-07-20,2024-07-24,Returned,North
2005,63,4,2023-09-18,,Cancelled,East
2006,168,4,2024-09-09,,Cancelled,East
2007,6,3,2023-01-05,2023-01-08,Completed,West
2008,380,5,2023-02-04,2023-02-10,Completed,North
2009,9,4,2024-06-12,,Cancelled,East
2010,330,8,2024-11-18,2024-11-21,Completed,East
2011,318,6,2023-02-26,,Cancelled,South
2012,219,14,2024-09-15,2024-09-20,Completed,South
2013,439,9,2024-02-16,,Cancelled,North
2014,322,4,2024-04-04,,Cancelled,East
2015,159,4,2023-11-11,2023-11-14,Completed,East
2016,116,2,2024-11-03,2024-11-07,Completed,South
2017,329,4,2023-03-17,2023-03-20,Completed,East
2018,388,7,2023-02-16,2023-02-22,Completed,West
2019,248,6,2023-08-04,2023-08-05,Completed,South
2020,434,8,2023-10-21,,Cancelled,East
2021,221,3,2024-03-30,2024-04-04,Returned,West
2022,399,12,2023-03-15,2023-03-21,Completed,East
2023,46,13,2024-12-12,2024-12-18,Completed,North
2024,181,14,2023-07-17,2023-07-18,Completed,South
2025,1,9,2023-12-21,,Cancelled,North
2026,459,13,2023-09-24,2023-09-30,Completed,North
2027,146,1,2024-08-24,2024-08-31,Completed,North
2028,458,8,2023-05-01,,Cancelled,East
2029,412,1,2024-11-28,2024-12-03,Completed,North
2030,486,11,2024-10-05,2024-10-11,Returned,West
2031,277,3,2023-06-05,2023-06-08,Completed,West
2032,355,13,2024-12-27,,Cancelled,North
2033,103,2,2023-07-14,,Cancelled,South
2034,495,15,2023-02-13,,Cancelled,West
2035,277,11,2023-08-16,2023-08-17,Completed,West
2036,50,9,2024-07-04,2024-07-09,Completed,North
2037,305,14,2023-02-03,2023-02-07,Completed,South
2038,348,2,2024-05-02,2024-05-05,Completed,South
2039,459,5,2023-03-23,2023-03-30,Completed,North
2040,38,11,2023-09-07,,Cancelled,West
2041,128,8,2024-12-20,,Cancelled,East
2042,192,14,2024-07-22,2024-07-23,Completed,South
2043,476,1,2024-02-07,2024-02-08,Completed,North
2044,325,15,2023-09-30,2023-10-05,Completed,West
2045,23,1,2023-06-18,2023-06-25,Completed,North
2046,312,9,2023-12-14,2023-12-20,Completed,North
2047,306,9,2023-08-25,2023-08-30,Completed,North
2048,23,5,2024-04-19,2024-04-26,Completed,North
2049,286,9,2024-12-11,2024-12-14,Completed,North
2050,288,4,2024-07-15,,Cancelled,East
2051,407,12,2024-01-15,2024-01-16,Completed,East
2052,159,12,2024-03-09,2024-03-13,Completed,East
2053,79,15,2024-02-20,2024-02-22,Completed,West
2054,14,4,2024-01-19,2024-01-25,Completed,East
2055,348,2,2024-03-09,2024-03-16,Completed,South
2056,178,12,2024-03-26,,Cancelled,East
2057,131,11,2023-03-18,2023-03-20,Completed,West
2058,50,9,2024-12-12,2024-12-17,Completed,North
2059,294,2,2024-10-20,,Cancelled,South
2060,121,7,2023-11-27,2023-12-02,Returned,West
2061,396,7,2023-09-06,2023-09-12,Returned,West
2062,96,6,2023-01-27,,Cancelled,South
2063,246,5,2024-11-29,2024-12-01,Completed,North
2064,317,6,2023-09-22,2023-09-26,Completed,South
2065,352,6,2023-01-23,,Cancelled,South
2066,217,12,2023-07-13,2023-07-20,Completed,East
2067,254,12,2023-03-14,,Cancelled,East
2068,420,8,2023-03-28,2023-04-04,Completed,East
2069,354,3,2023-07-26,,Cancelled,West
2070,126,7,2024-11-20,2024-11-22,Completed,West
2071,213,2,2024-02-12,2024-02-15,Completed,South
2072,172,10,2023-06-23,,Cancelled,South
2073,153,12,2023-02-24,2023-02-28,Completed,East
2074,233,14,2023-05-22,2023-05-27,Completed,South
2075,8,2,2023-09-08,2023-09-12,Returned,South
2076,485,15,2023-03-14,2023-03-19,Completed,West
2077,249,11,2024-09-04,2024-09-07,Completed,West
2078,422,14,2024-03-22,2024-03-24,Completed,South
2079,52,4,2023-04-14,2023-04-20,Completed,East
2080,316,10,2024-07-29,2024-07-31,Completed,South
2081,466,6,2024-08-28,,Cancelled,South
2082,259,15,2023-03-07,,Cancelled,West
2083,280,15,2023-03-01,2023-03-07,Completed,West
2084,371,8,2024-08-12,2024-08-15,Returned,East
2085,220,14,2024-09-30,2024-10-05,Completed,South
2086,26,2,2024-08-10,2024-08-14,Completed,South
2087,4,1,2024-03-04,2024-03-07,Completed,North
2088,475,12,2024-02-13,2024-02-16,Completed,East
2089,3,3,2023-02-23,2023-02-28,Completed,West
2090,196,8,2023-09-19,2023-09-20,Completed,East
2091,395,15,2023-10-31,2023-11-02,Completed,West
2092,263,7,2023-11-22,2023-11-29,Completed,West
2093,11,7,2024-02-23,2024-02-24,Completed,West
2094,89,2,2024-12-11,2024-12-17,Completed,South
2095,274,5,2023-02-01,,Cancelled,North
2096,327,4,2024-09-13,2024-09-18,Completed,East
2097,57,5,2024-01-07,2024-01-12,Completed,North
2098,385,12,2024-05-18,2024-05-23,Completed,East
2099,328,12,2023-08-17,,Cancelled,East
2100,222,1,2023-06-22,2023-06-27,Returned,North
2101,500,6,2023-12-07,,Cancelled,South
2102,117,3,2024-07-31,2024-08-04,Returned,West
2103,263,15,2023-10-01,2023-10-06,Returned,West
2104,164,13,2024-12-14,,Cancelled,North
2105,378,11,2024-07-15,2024-07-21,Completed,West
2106,99,1,2024-01-29,2024-01-31,Completed,North
2107,473,4,2024-04-24,,Cancelled,East
2108,289,11,2024-02-29,,Cancelled,West
2109,121,7,2024-04-16,2024-04-18,Returned,West
2110,485,3,2023-06-05,2023-06-07,Completed,West
2111,327,8,2023-02-26,2023-03-03,Returned,East
2112,255,8,2023-11-18,2023-11-23,Completed,East
2113,320,2,2024-04-08,2024-04-10,Returned,South
2114,190,12,2024-09-15,2024-09-21,Returned,East
2115,269,4,2023-06-09,2023-06-15,Completed,East
2116,324,8,2023-04-01,,Cancelled,East
2117,405,15,2024-11-02,2024-11-07,Completed,West
2118,469,8,2024-02-02,2024-02-09,Returned,East
2119,233,6,2023-08-13,2023-08-20,Completed,South
2120,458,4,2023-08-18,2023-08-24,Completed,East
2121,168,8,2024-06-07,,Cancelled,East
2122,121,3,2023-06-24,2023-06-26,Returned,West
2123,324,4,2024-11-28,2024-12-02,Completed,East
2124,48,13,2024-09-24,,Cancelled,North
2125,189,5,2023-04-18,2023-04-21,Completed,North
2126,334,3,2023-06-06,2023-06-12,Completed,West
2127,385,8,2024-06-30,,Cancelled,East
2128,328,8,2024-04-06,,Cancelled,East
2129,150,11,2024-02-26,2024-03-02,Completed,West
2130,222,5,2023-05-18,,Cancelled,North
2131,484,15,2024-01-10,2024-01-16,Completed,West
2132,54,13,2024-07-26,2024-07-28,Returned,North
2133,170,11,2024-12-23,2024-12-26,Returned,West
2134,193,12,2024-01-17,2024-01-22,Completed,East
2135,485,15,2023-08-01,2023-08-04,Completed,West
2136,333,1,2024-10-04,2024-10-07,Completed,North
2137,2,8,2023-01-14,2023-01-16,Completed,East
2138,290,3,2024-10-23,2024-10-24,Completed,West
2139,358,4,2024-12-23,,Cancelled,East
2140,415,12,2023-05-09,,Cancelled,East
2141,372,13,2024-12-25,2024-12-26,Completed,North
2142,383,13,2024-03-01,2024-03-05,Completed,North
2143,383,13,2023-09-04,2023-09-06,Completed,North
2144,349,6,2023-10-03,,Cancelled,South
2145,225,13,2024-07-21,2024-07-25,Completed,North
2146,156,9,2024-02-18,2024-02-21,Completed,North
2147,436,15,2024-01-05,2024-01-08,Completed,West
2148,197,5,2024-05-16,2024-05-20,Completed,North
2149,325,11,2023-12-31,,Cancelled,West
2150,436,11,2023-04-05,2023-04-10,Completed,West
2151,166,3,2023-07-03,2023-07-10,Returned,West
2152,205,8,2023-05-25,2023-05-30,Completed,East
2153,34,10,2024-01-05,2024-01-09,Completed,South
2154,298,5,2023-06-02,2023-06-03,Completed,North
2155,270,15,2024-08-26,2024-08-28,Completed,West
2156,8,10,2023-10-20,2023-10-24,Completed,South
2157,371,12,2024-07-02,2024-07-04,Completed,East
2158,44,8,2023-04-05,2023-04-08,Completed,East
